user_id,predict
2,1.8204936889875052
7,82.7504590810381
15,5.1010884032402455
18,144.78966826893335
23,0.2360382455433629
26,0.3980949808713402
27,3.245594284409081
30,0.652399524646669
34,1.6599264810617873
37,4.60098339537261
44,83.00603192828234
45,10.090570825248122
47,1.455770604590794
48,0.09525197563100235
52,33.93198340711452
53,243.1078642057007
55,41.378553712983226
58,0.1675168429830872
59,42.74957607694596
61,65.75258034702121
63,4.642394044789196
67,16.299284944483336
75,3.6464379450321207
80,7.624689685800028
96,0.1640517153740562
102,8.522739804952032
104,1.835919690243054
110,37.72510581042212
112,3.3967445765429343
118,7.872816680785471
131,8.075440584008692
132,30.70117576686935
133,19.121120503326072
141,0.2888702010672595
143,43.78091432502822
145,4.6892749497856565
147,117.331836151026
148,0.5762734010066985
150,7.019758900236612
151,2.3168922098871794
152,18.237510295770708
154,2.01107036452866
166,0.48671939064893294
168,481.7948192299027
169,6.885575548765836
173,1.8044657116790392
176,226.99825012808483
179,7.6549690056175805
183,0.22274164586349587
186,0.2294905932035604
187,0.6349859843588497
196,7.6549641065507785
197,58.59765905737068
198,688.0598476378358
203,317.2751806676548
209,24.001293483735342
213,0.23776930666397486
217,8.573691630811838
221,0.8936561867319646
231,45.09411685805695
239,25.64473322150272
243,1.4939820945127469
244,23.76051323876456
247,0.38998743664425795
258,4.506391920437229
260,5.834462331890875
263,258.9305520012484
264,2.9913616232992513
267,1.3211335211751
272,19.981741283765952
280,31.94380775138211
281,6.663968227338332
283,105.54579764122707
286,21.19323110053011
288,84.24474901631949
290,8.356518428368501
292,7.716465124199926
293,3.184908872815834
298,128.23135669721572
300,10.047456476490021
304,5.31295443940618
309,23.4008457164867
310,4.2550600065908855
312,7.282422909103078
313,0.9751250146435881
315,24.290316182399813
316,2.389369044642055
320,0.4647279772092799
323,91.54833230716483
324,0.9212979687997069
332,101.75885477981136
333,4.564578405324517
344,1.8899058179925303
352,1.0990468396807431
354,0.591947696832192
355,12.115677274578916
356,6.6986168031975435
360,0.362703940800431
366,0.23783383130895944
367,20.754595017751917
370,158.64706878168127
374,0.9244442157398558
375,0.6708011752245464
376,0.17307530400616894
378,117.7359442285712
381,151.44716773725133
382,18.66221226005301
384,0.764722901019508
386,0.8798726128181318
387,23.574110686654652
388,1.5435372987314548
389,0.1305398542468807
390,1.8466995225641738
393,0.6524740433032146
394,222.03050774184504
396,0.7211701286769188
397,47.26362662151818
399,207.1374342796325
400,7.3647783664100555
401,2.3800757852189145
402,20.524303436848644
403,14.988266304728127
406,1.4746532041102713
411,3.7427840415650175
414,189.33794736321784
415,19.386413520369633
417,17.529861012173132
424,9.173084053093739
431,30.099210336369243
432,37.56537221322679
437,15.372526965305738
439,9.426869622307363
441,4.313449533817931
442,46.22843690163204
446,2.6558806188538076
451,51.272384400109665
457,18.506367543456648
458,2.3126986690856914
466,6.154286030786496
468,18.690850169512174
469,53.060633382084525
471,18.081994657704353
473,58.583616114491605
474,79.98017662925206
483,41.222119200612376
489,3.380666924046582
503,10.848578704567883
515,0.15986158165423348
517,24.251949955184088
519,0.7133885518796759
522,1.8520521325542108
529,22.6171705164853
532,41.92880406378829
535,0.6030075811415616
536,0.07028172132915192
540,5.447922650669755
543,35.25289693792394
546,0.5638486030960543
550,17.033388086076577
551,0.6438955627037881
552,6.363202235158871
555,4.763507746531617
557,0.46043411142809887
558,71.28633758253507
564,1.0228464771627301
569,3.013272347163819
578,5.613067460586153
581,0.2986162518519729
587,286.49626246817894
590,19.425473803761868
598,8.601261478859977
599,64.51096753965625
603,2.885361833506245
604,1.502388306957878
